country,period,variable,value
VUT,1958-05-01,pr,106.32
VUT,1958-06-01,pr,88.71
VUT,1958-07-01,pr,70.16
VUT,1958-08-01,pr,40.39
VUT,1958-09-01,pr,138.29
VUT,1958-10-01,pr,74.19
VUT,1958-11-01,pr,109.26
VUT,1958-12-01,pr,131.12
VUT,1959-01-01,pr,291.1
VUT,1959-02-01,pr,181.68
VUT,1959-03-01,pr,281.33
VUT,1959-04-01,pr,359.51
VUT,1959-05-01,pr,174.82
VUT,1959-06-01,pr,146.17
VUT,1959-07-01,pr,190.15
VUT,1959-08-01,pr,365.78
VUT,1959-09-01,pr,275.22
VUT,1959-10-01,pr,138.55
VUT,1959-11-01,pr,363.65
VUT,1959-12-01,pr,280.28
VUT,1960-01-01,pr,274.16
VUT,1960-02-01,pr,184.33
VUT,1960-03-01,pr,464.87
VUT,1960-04-01,pr,194.33
VUT,1960-05-01,pr,216.59
VUT,1960-06-01,pr,141.01
VUT,1960-07-01,pr,153.33
VUT,1960-08-01,pr,126.2
VUT,1960-09-01,pr,347.42
VUT,1960-10-01,pr,314.57
VUT,1960-11-01,pr,210.87
VUT,1960-12-01,pr,340.19
VUT,1961-01-01,pr,470.65
VUT,1961-02-01,pr,231.15
VUT,1961-03-01,pr,535.07
VUT,1961-04-01,pr,231.18
VUT,1961-05-01,pr,539.41
VUT,1961-06-01,pr,161.05
VUT,1961-07-01,pr,282.05
VUT,1961-08-01,pr,245.95
VUT,1961-09-01,pr,728.47
VUT,1961-10-01,pr,212.29
VUT,1961-11-01,pr,502.54
VUT,1961-12-01,pr,352.4
VUT,1962-01-01,pr,386.93
VUT,1962-02-01,pr,345.13
VUT,1962-03-01,pr,445.58
VUT,1962-04-01,pr,332.97
VUT,1962-05-01,pr,323.8
VUT,1962-06-01,pr,205.96
VUT,1962-07-01,pr,431.01
VUT,1962-08-01,pr,109.24
VUT,1962-09-01,pr,182.35
VUT,1962-10-01,pr,172.19
VUT,1962-11-01,pr,238.84
VUT,1962-12-01,pr,301.11
VUT,1963-01-01,pr,410.15
VUT,1963-02-01,pr,249.91
VUT,1963-03-01,pr,433.97
VUT,1963-04-01,pr,445.88
VUT,1963-05-01,pr,279.96
VUT,1963-06-01,pr,108.64
VUT,1963-07-01,pr,344.15
VUT,1963-08-01,pr,364.74
VUT,1963-09-01,pr,91.83
VUT,1963-10-01,pr,176.23
VUT,1963-11-01,pr,103.75
VUT,1963-12-01,pr,112.24
VUT,1964-01-01,pr,152.5
VUT,1964-02-01,pr,228.56
VUT,1964-03-01,pr,494.06
VUT,1964-04-01,pr,318.88
VUT,1964-05-01,pr,237.76
VUT,1964-06-01,pr,237.3
VUT,1964-07-01,pr,73.6
VUT,1964-08-01,pr,281.99
VUT,1964-09-01,pr,108.33
VUT,1964-10-01,pr,190.86
VUT,1964-11-01,pr,250.38
VUT,1964-12-01,pr,222.09
VUT,1965-01-01,pr,390.25
VUT,1965-02-01,pr,523.76
VUT,1965-03-01,pr,516.32
VUT,1965-04-01,pr,264.95
VUT,1965-05-01,pr,261.25
VUT,1965-06-01,pr,97.47
VUT,1965-07-01,pr,154.8
VUT,1965-08-01,pr,246.51
VUT,1965-09-01,pr,120.67
VUT,1965-10-01,pr,188.01
VUT,1965-11-01,pr,163.95
VUT,1965-12-01,pr,224.41
VUT,1966-01-01,pr,172.17
VUT,1966-02-01,pr,214.14
VUT,1966-03-01,pr,397.81
VUT,1966-04-01,pr,344.86
VUT,1966-05-01,pr,83.91
VUT,1966-06-01,pr,121.23
VUT,1966-07-01,pr,79.41
VUT,1966-08-01,pr,42.93
VUT,1966-09-01,pr,89.97
VUT,1966-10-01,pr,113.43
VUT,1966-11-01,pr,188.18
VUT,1966-12-01,pr,226.62
VUT,1967-01-01,pr,452.26
VUT,1967-02-01,pr,346.99
VUT,1967-03-01,pr,491.59
VUT,1967-04-01,pr,165.42
VUT,1967-05-01,pr,153.09
VUT,1967-06-01,pr,84.7
VUT,1967-07-01,pr,212.25
VUT,1967-08-01,pr,255.51
VUT,1967-09-01,pr,355.42
VUT,1967-10-01,pr,261.08
VUT,1967-11-01,pr,145.17
VUT,1967-12-01,pr,208.91
VUT,1968-01-01,pr,397.58
VUT,1968-02-01,pr,455.85
VUT,1968-03-01,pr,302.29
VUT,1968-04-01,pr,164.47
VUT,1968-05-01,pr,100.65
VUT,1968-06-01,pr,318.28
VUT,1968-07-01,pr,155.77
VUT,1968-08-01,pr,50.67
VUT,1968-09-01,pr,93.92
VUT,1968-10-01,pr,79.79
VUT,1968-11-01,pr,152.07
VUT,1968-12-01,pr,322.55
VUT,1969-01-01,pr,376.8
VUT,1969-02-01,pr,177.78
VUT,1969-03-01,pr,317.22
VUT,1969-04-01,pr,284.23
VUT,1969-05-01,pr,215.06
VUT,1969-06-01,pr,72.03
VUT,1969-07-01,pr,423.29
VUT,1969-08-01,pr,199.9
VUT,1969-09-01,pr,200.46
VUT,1969-10-01,pr,100.69
VUT,1969-11-01,pr,253.02
VUT,1969-12-01,pr,180.66
VUT,1970-01-01,pr,378.95
VUT,1970-02-01,pr,444.94
VUT,1970-03-01,pr,290.15
VUT,1970-04-01,pr,146.95
VUT,1970-05-01,pr,111.26
VUT,1970-06-01,pr,69.63
VUT,1970-07-01,pr,94.5
VUT,1970-08-01,pr,206.23
VUT,1970-09-01,pr,433.25
VUT,1970-10-01,pr,297.89
VUT,1970-11-01,pr,422.59
VUT,1970-12-01,pr,312.63
VUT,1971-01-01,pr,306.44
VUT,1971-02-01,pr,238.78
VUT,1971-03-01,pr,334.68
VUT,1971-04-01,pr,354.44
VUT,1971-05-01,pr,173.17
VUT,1971-06-01,pr,239.97
VUT,1971-07-01,pr,380.32
VUT,1971-08-01,pr,186.97
VUT,1971-09-01,pr,190.32
VUT,1971-10-01,pr,201.49
VUT,1971-11-01,pr,237.63
VUT,1971-12-01,pr,331.12
VUT,1972-01-01,pr,451.78
VUT,1972-02-01,pr,442.06
VUT,1972-03-01,pr,375.93
VUT,1972-04-01,pr,301.84
VUT,1972-05-01,pr,210.17
VUT,1972-06-01,pr,284.69
VUT,1972-07-01,pr,95.73
VUT,1972-08-01,pr,211.51
VUT,1972-09-01,pr,163.76
VUT,1972-10-01,pr,74.41
VUT,1972-11-01,pr,160.99
VUT,1972-12-01,pr,363.38
VUT,1973-01-01,pr,190.43
VUT,1973-02-01,pr,154.42
VUT,1973-03-01,pr,525.89
VUT,1973-04-01,pr,145.19
VUT,1973-05-01,pr,213.5
VUT,1973-06-01,pr,46.64
VUT,1973-07-01,pr,285.09
VUT,1973-08-01,pr,174.2
VUT,1973-09-01,pr,47.32
VUT,1973-10-01,pr,206.01
VUT,1973-11-01,pr,462.44
VUT,1973-12-01,pr,202.74
VUT,1974-01-01,pr,295.56
VUT,1974-02-01,pr,309.37
VUT,1974-03-01,pr,342.84
VUT,1974-04-01,pr,104.78
VUT,1974-05-01,pr,117.8
VUT,1974-06-01,pr,188.39
VUT,1974-07-01,pr,124.36
VUT,1974-08-01,pr,134.91
VUT,1974-09-01,pr,202.46
VUT,1974-10-01,pr,535.77
VUT,1974-11-01,pr,322.47
VUT,1974-12-01,pr,203.2
VUT,1975-01-01,pr,220.8
VUT,1975-02-01,pr,249.06
VUT,1975-03-01,pr,484.25
VUT,1975-04-01,pr,297.24
VUT,1975-05-01,pr,351.44
VUT,1975-06-01,pr,357.05
VUT,1975-07-01,pr,181.23
VUT,1975-08-01,pr,162.08
VUT,1975-09-01,pr,236.01
VUT,1975-10-01,pr,187.79
VUT,1975-11-01,pr,331.67
VUT,1975-12-01,pr,214.47
VUT,1976-01-01,pr,506.06
VUT,1976-02-01,pr,271.27
VUT,1976-03-01,pr,270.36
VUT,1976-04-01,pr,400.49
VUT,1976-05-01,pr,180.25
VUT,1976-06-01,pr,292.4
VUT,1976-07-01,pr,259.51
VUT,1976-08-01,pr,197.74
VUT,1976-09-01,pr,168.64
VUT,1976-10-01,pr,167.86
VUT,1976-11-01,pr,182.75
VUT,1976-12-01,pr,129.24
VUT,1977-01-01,pr,298.69
VUT,1977-02-01,pr,252.71
VUT,1977-03-01,pr,430.59
VUT,1977-04-01,pr,193.3
VUT,1977-05-01,pr,69.08
VUT,1977-06-01,pr,213.78
VUT,1977-07-01,pr,130.99
VUT,1977-08-01,pr,306.57
VUT,1977-09-01,pr,76.37
VUT,1977-10-01,pr,19.9
VUT,1977-11-01,pr,228.26
VUT,1977-12-01,pr,130.63
VUT,1978-01-01,pr,214.18
VUT,1978-02-01,pr,254.99
VUT,1978-03-01,pr,218.42
VUT,1978-04-01,pr,146.31
VUT,1978-05-01,pr,130.32
VUT,1978-06-01,pr,42.94
VUT,1978-07-01,pr,83.0
VUT,1978-08-01,pr,96.19
VUT,1978-09-01,pr,24.34
VUT,1978-10-01,pr,100.1
VUT,1978-11-01,pr,106.69
VUT,1978-12-01,pr,156.51
VUT,1979-01-01,pr,333.34
VUT,1979-02-01,pr,261.4
VUT,1979-03-01,pr,245.71
VUT,1979-04-01,pr,234.98
VUT,1979-05-01,pr,144.11
VUT,1979-06-01,pr,81.53
VUT,1979-07-01,pr,142.26
VUT,1979-08-01,pr,14.39
VUT,1979-09-01,pr,95.2
VUT,1979-10-01,pr,57.23
VUT,1979-11-01,pr,125.69
VUT,1979-12-01,pr,204.89
VUT,1980-01-01,pr,170.58
VUT,1980-02-01,pr,312.98
VUT,1980-03-01,pr,243.85
VUT,1980-04-01,pr,127.36
VUT,1980-05-01,pr,160.5
VUT,1980-06-01,pr,173.97
VUT,1980-07-01,pr,184.59
VUT,1980-08-01,pr,112.71
VUT,1980-09-01,pr,188.02
VUT,1980-10-01,pr,101.22
VUT,1980-11-01,pr,115.85
VUT,1980-12-01,pr,119.88
VUT,1981-01-01,pr,323.23
VUT,1981-02-01,pr,327.79
VUT,1981-03-01,pr,281.87
VUT,1981-04-01,pr,214.85
VUT,1981-05-01,pr,237.57
VUT,1981-06-01,pr,61.11
VUT,1981-07-01,pr,109.74
VUT,1981-08-01,pr,79.53
VUT,1981-09-01,pr,262.67
VUT,1981-10-01,pr,60.76
VUT,1981-11-01,pr,196.81
VUT,1981-12-01,pr,352.87
VUT,1982-01-01,pr,323.86
VUT,1982-02-01,pr,299.95
VUT,1982-03-01,pr,406.47
VUT,1982-04-01,pr,240.64
VUT,1982-05-01,pr,197.06
VUT,1982-06-01,pr,179.89
VUT,1982-07-01,pr,192.74
VUT,1982-08-01,pr,173.12
VUT,1982-09-01,pr,177.92
VUT,1982-10-01,pr,314.65
VUT,1982-11-01,pr,224.02
VUT,1982-12-01,pr,244.97
VUT,1983-01-01,pr,316.02
VUT,1983-02-01,pr,228.59
VUT,1983-03-01,pr,472.33
VUT,1983-04-01,pr,415.44
VUT,1983-05-01,pr,213.18
VUT,1983-06-01,pr,170.6
VUT,1983-07-01,pr,173.91
VUT,1983-08-01,pr,253.28
VUT,1983-09-01,pr,177.33
VUT,1983-10-01,pr,88.04
VUT,1983-11-01,pr,123.45
VUT,1983-12-01,pr,242.65
VUT,1984-01-01,pr,258.06
VUT,1984-02-01,pr,245.91
VUT,1984-03-01,pr,353.78
VUT,1984-04-01,pr,192.43
VUT,1984-05-01,pr,398.3
VUT,1984-06-01,pr,243.28
VUT,1984-07-01,pr,98.38
VUT,1984-08-01,pr,197.33
VUT,1984-09-01,pr,95.96
VUT,1984-10-01,pr,187.03
VUT,1984-11-01,pr,432.9
VUT,1984-12-01,pr,127.92
VUT,1985-01-01,pr,440.85
VUT,1985-02-01,pr,117.15
VUT,1985-03-01,pr,292.75
VUT,1985-04-01,pr,197.77
VUT,1985-05-01,pr,280.84
VUT,1985-06-01,pr,206.42
VUT,1985-07-01,pr,221.2
VUT,1985-08-01,pr,105.04
VUT,1985-09-01,pr,210.65
VUT,1985-10-01,pr,95.33
VUT,1985-11-01,pr,226.73
VUT,1985-12-01,pr,165.9
VUT,1986-01-01,pr,221.07
VUT,1986-02-01,pr,401.14
VUT,1986-03-01,pr,396.03
VUT,1986-04-01,pr,173.76
VUT,1986-05-01,pr,153.28
VUT,1986-06-01,pr,93.65
VUT,1986-07-01,pr,40.14
VUT,1986-08-01,pr,115.34
VUT,1986-09-01,pr,107.3
VUT,1986-10-01,pr,41.1
VUT,1986-11-01,pr,114.92
VUT,1986-12-01,pr,270.52
VUT,1987-01-01,pr,437.12
VUT,1987-02-01,pr,379.08
VUT,1987-03-01,pr,213.54
VUT,1987-04-01,pr,290.32
VUT,1987-05-01,pr,184.17
VUT,1987-06-01,pr,333.71
VUT,1987-07-01,pr,343.74
VUT,1987-08-01,pr,142.35
VUT,1987-09-01,pr,101.28
VUT,1987-10-01,pr,105.8
VUT,1987-11-01,pr,123.42
VUT,1987-12-01,pr,228.25
VUT,1988-01-01,pr,549.62
VUT,1988-02-01,pr,471.64
VUT,1988-03-01,pr,323.45
VUT,1988-04-01,pr,122.09
VUT,1988-05-01,pr,295.27
VUT,1988-06-01,pr,431.52
VUT,1988-07-01,pr,97.72
VUT,1988-08-01,pr,136.85
VUT,1988-09-01,pr,213.49
VUT,1988-10-01,pr,220.03
VUT,1988-11-01,pr,236.14
VUT,1988-12-01,pr,438.69
VUT,1989-01-01,pr,357.75
VUT,1989-02-01,pr,226.12
VUT,1989-03-01,pr,230.8
VUT,1989-04-01,pr,469.84
VUT,1989-05-01,pr,292.36
VUT,1989-06-01,pr,134.59
VUT,1989-07-01,pr,30.15
VUT,1989-08-01,pr,320.09
VUT,1989-09-01,pr,343.38
VUT,1989-10-01,pr,423.6
VUT,1989-11-01,pr,309.09
VUT,1989-12-01,pr,299.48
VUT,1990-01-01,pr,271.09
VUT,1990-02-01,pr,206.12
VUT,1990-03-01,pr,542.89
VUT,1990-04-01,pr,178.91
VUT,1990-05-01,pr,103.82
VUT,1990-06-01,pr,86.54
VUT,1990-07-01,pr,62.9
VUT,1990-08-01,pr,53.1
VUT,1990-09-01,pr,101.86
VUT,1990-10-01,pr,156.04
VUT,1990-11-01,pr,103.57
VUT,1990-12-01,pr,335.3
VUT,1991-01-01,pr,206.3
VUT,1991-02-01,pr,456.25
VUT,1991-03-01,pr,481.82
VUT,1991-04-01,pr,167.34
VUT,1991-05-01,pr,111.52
VUT,1991-06-01,pr,337.4
VUT,1991-07-01,pr,80.09
VUT,1991-08-01,pr,106.24
VUT,1991-09-01,pr,172.26
VUT,1991-10-01,pr,167.59
VUT,1991-11-01,pr,210.18
VUT,1991-12-01,pr,127.93
VUT,1992-01-01,pr,260.0
VUT,1992-02-01,pr,559.31
VUT,1992-03-01,pr,249.3
VUT,1992-04-01,pr,193.37
VUT,1992-05-01,pr,110.41
VUT,1992-06-01,pr,83.73
VUT,1992-07-01,pr,207.29
VUT,1992-08-01,pr,54.39
VUT,1992-09-01,pr,36.15
VUT,1992-10-01,pr,100.19
VUT,1992-11-01,pr,34.49
VUT,1992-12-01,pr,114.41
VUT,1993-01-01,pr,99.58
VUT,1993-02-01,pr,172.73
VUT,1993-03-01,pr,323.49
VUT,1993-04-01,pr,94.01
VUT,1993-05-01,pr,122.47
VUT,1993-06-01,pr,83.04
VUT,1993-07-01,pr,78.25
VUT,1993-08-01,pr,149.08
VUT,1993-09-01,pr,60.19
VUT,1993-10-01,pr,37.36
VUT,1993-11-01,pr,75.44
VUT,1993-12-01,pr,127.83
VUT,1994-01-01,pr,419.14
VUT,1994-02-01,pr,159.57
VUT,1994-03-01,pr,504.56
VUT,1994-04-01,pr,209.33
VUT,1994-05-01,pr,49.87
VUT,1994-06-01,pr,107.31
VUT,1994-07-01,pr,113.58
VUT,1994-08-01,pr,73.05
VUT,1994-09-01,pr,60.92
VUT,1994-10-01,pr,37.19
VUT,1994-11-01,pr,115.68
VUT,1994-12-01,pr,117.3
VUT,1995-01-01,pr,182.44
VUT,1995-02-01,pr,166.78
VUT,1995-03-01,pr,324.65
VUT,1995-04-01,pr,180.32
VUT,1995-05-01,pr,61.53
VUT,1995-06-01,pr,46.91
VUT,1995-07-01,pr,47.88
VUT,1995-08-01,pr,171.52
VUT,1995-09-01,pr,105.45
VUT,1995-10-01,pr,274.04
VUT,1995-11-01,pr,113.44
VUT,1995-12-01,pr,327.15
VUT,1996-01-01,pr,235.99
VUT,1996-02-01,pr,63.83
VUT,1996-03-01,pr,497.23
VUT,1996-04-01,pr,132.36
VUT,1996-05-01,pr,198.38
VUT,1996-06-01,pr,114.48
VUT,1996-07-01,pr,182.0
VUT,1996-08-01,pr,51.72
VUT,1996-09-01,pr,204.28
VUT,1996-10-01,pr,82.28
VUT,1996-11-01,pr,206.72
VUT,1996-12-01,pr,238.43
VUT,1997-01-01,pr,299.95
VUT,1997-02-01,pr,158.83
VUT,1997-03-01,pr,307.14
VUT,1997-04-01,pr,206.73
VUT,1997-05-01,pr,301.8
VUT,1997-06-01,pr,103.7
VUT,1997-07-01,pr,146.82
VUT,1997-08-01,pr,77.51
VUT,1997-09-01,pr,27.79
VUT,1997-10-01,pr,163.38
VUT,1997-11-01,pr,216.25
VUT,1997-12-01,pr,233.89
VUT,1998-01-01,pr,320.07
VUT,1998-02-01,pr,291.9
VUT,1998-03-01,pr,371.03
VUT,1998-04-01,pr,240.02
VUT,1998-05-01,pr,233.16
VUT,1998-06-01,pr,188.04
VUT,1998-07-01,pr,84.46
VUT,1998-08-01,pr,95.04
VUT,1998-09-01,pr,186.14
VUT,1998-10-01,pr,121.29
VUT,1998-11-01,pr,242.82
VUT,1998-12-01,pr,260.34
VUT,1999-01-01,pr,353.92
VUT,1999-02-01,pr,294.17
VUT,1999-03-01,pr,367.03
VUT,1999-04-01,pr,167.2
VUT,1999-05-01,pr,246.44
VUT,1999-06-01,pr,174.51
VUT,1999-07-01,pr,199.28
VUT,1999-08-01,pr,241.43
VUT,1999-09-01,pr,228.25
VUT,1999-10-01,pr,169.94
VUT,1999-11-01,pr,227.27
VUT,1999-12-01,pr,263.47
VUT,2000-01-01,pr,327.7
VUT,2000-02-01,pr,322.17
VUT,2000-03-01,pr,369.81
VUT,2000-04-01,pr,174.95
VUT,2000-05-01,pr,217.59
VUT,2000-06-01,pr,179.48
VUT,2000-07-01,pr,175.68
VUT,2000-08-01,pr,174.33
VUT,2000-09-01,pr,181.37
VUT,2000-10-01,pr,169.91
VUT,2000-11-01,pr,229.01
VUT,2000-12-01,pr,226.02
VUT,2001-01-01,pr,357.71
VUT,2001-02-01,pr,304.68
VUT,2001-03-01,pr,418.59
VUT,2001-04-01,pr,247.27
VUT,2001-05-01,pr,205.53
VUT,2001-06-01,pr,167.2
VUT,2001-07-01,pr,174.4
VUT,2001-08-01,pr,227.78
VUT,2001-09-01,pr,199.17
VUT,2001-10-01,pr,165.36
VUT,2001-11-01,pr,221.82
VUT,2001-12-01,pr,224.75
VUT,2002-01-01,pr,359.43
VUT,2002-02-01,pr,286.03
VUT,2002-03-01,pr,408.79
VUT,2002-04-01,pr,259.79
VUT,2002-05-01,pr,201.69
VUT,2002-06-01,pr,174.5
VUT,2002-07-01,pr,175.4
VUT,2002-08-01,pr,177.61
VUT,2002-09-01,pr,192.23
VUT,2002-10-01,pr,121.35
VUT,2002-11-01,pr,198.51
VUT,2002-12-01,pr,77.81
VUT,2003-01-01,pr,337.81
VUT,2003-02-01,pr,284.52
VUT,2003-03-01,pr,372.54
VUT,2003-04-01,pr,286.33
VUT,2003-05-01,pr,206.82
VUT,2003-06-01,pr,354.14
VUT,2003-07-01,pr,183.29
VUT,2003-08-01,pr,31.23
VUT,2003-09-01,pr,29.98
VUT,2003-10-01,pr,160.81
VUT,2003-11-01,pr,331.08
VUT,2003-12-01,pr,171.02
VUT,2004-01-01,pr,310.76
VUT,2004-02-01,pr,278.77
VUT,2004-03-01,pr,202.09
VUT,2004-04-01,pr,124.63
VUT,2004-05-01,pr,127.56
VUT,2004-06-01,pr,105.38
VUT,2004-07-01,pr,185.61
VUT,2004-08-01,pr,210.29
VUT,2004-09-01,pr,118.29
VUT,2004-10-01,pr,117.7
VUT,2004-11-01,pr,45.71
VUT,2004-12-01,pr,123.68
VUT,2005-01-01,pr,450.93
VUT,2005-02-01,pr,277.41
VUT,2005-03-01,pr,255.61
VUT,2005-04-01,pr,590.21
VUT,2005-05-01,pr,169.43
VUT,2005-06-01,pr,137.63
VUT,2005-07-01,pr,136.28
VUT,2005-08-01,pr,186.39
VUT,2005-09-01,pr,179.94
VUT,2005-10-01,pr,47.4
VUT,2005-11-01,pr,215.67
VUT,2005-12-01,pr,224.48
VUT,2006-01-01,pr,359.39
VUT,2006-02-01,pr,288.65
VUT,2006-03-01,pr,328.63
VUT,2006-04-01,pr,177.53
VUT,2006-05-01,pr,332.97
VUT,2006-06-01,pr,65.39
VUT,2006-07-01,pr,175.98
VUT,2006-08-01,pr,465.59
VUT,2006-09-01,pr,88.09
VUT,2006-10-01,pr,167.19
VUT,2006-11-01,pr,223.48
VUT,2006-12-01,pr,223.26
VUT,2007-01-01,pr,326.14
VUT,2007-02-01,pr,277.1
VUT,2007-03-01,pr,379.38
VUT,2007-04-01,pr,250.74
VUT,2007-05-01,pr,206.72
VUT,2007-06-01,pr,176.08
VUT,2007-07-01,pr,177.01
VUT,2007-08-01,pr,163.78
VUT,2007-09-01,pr,401.72
VUT,2007-10-01,pr,170.48
VUT,2007-11-01,pr,330.56
VUT,2007-12-01,pr,236.4
VUT,2008-01-01,pr,320.93
VUT,2008-02-01,pr,298.11
VUT,2008-03-01,pr,406.22
VUT,2008-04-01,pr,251.26
VUT,2008-05-01,pr,211.25
VUT,2008-06-01,pr,170.4
VUT,2008-07-01,pr,177.58
VUT,2008-08-01,pr,162.26
VUT,2008-09-01,pr,183.84
VUT,2008-10-01,pr,178.11
VUT,2008-11-01,pr,238.04
VUT,2008-12-01,pr,231.49
VUT,2009-01-01,pr,319.62
VUT,2009-02-01,pr,159.41
VUT,2009-03-01,pr,252.31
VUT,2009-04-01,pr,136.25
VUT,2009-05-01,pr,149.29
VUT,2009-06-01,pr,254.09
VUT,2009-07-01,pr,192.03
VUT,2009-08-01,pr,193.64
VUT,2009-09-01,pr,181.19
VUT,2009-10-01,pr,164.08
VUT,2009-11-01,pr,216.25
VUT,2009-12-01,pr,175.24
VUT,2010-01-01,pr,94.44
VUT,2010-02-01,pr,279.18
VUT,2010-03-01,pr,368.22
VUT,2010-04-01,pr,141.73
VUT,2010-05-01,pr,258.84
VUT,2010-06-01,pr,257.69
VUT,2010-07-01,pr,45.74
VUT,2010-08-01,pr,64.69
VUT,2010-09-01,pr,176.54
VUT,2010-10-01,pr,194.17
VUT,2010-11-01,pr,468.86
VUT,2010-12-01,pr,249.85
VUT,2011-01-01,pr,352.48
VUT,2011-02-01,pr,295.55
VUT,2011-03-01,pr,366.29
VUT,2011-04-01,pr,264.67
VUT,2011-05-01,pr,239.08
VUT,2011-06-01,pr,169.57
VUT,2011-07-01,pr,188.71
VUT,2011-08-01,pr,195.4
VUT,2011-09-01,pr,184.18
VUT,2011-10-01,pr,176.77
VUT,2011-11-01,pr,219.7
VUT,2011-12-01,pr,259.85
VUT,2012-01-01,pr,341.42
VUT,2012-02-01,pr,284.47
VUT,2012-03-01,pr,391.49
VUT,2012-04-01,pr,259.7
VUT,2012-05-01,pr,201.79
VUT,2012-06-01,pr,182.47
VUT,2012-07-01,pr,175.99
VUT,2012-08-01,pr,172.84
VUT,2012-09-01,pr,189.37
VUT,2012-10-01,pr,179.55
VUT,2012-11-01,pr,238.62
VUT,2012-12-01,pr,248.36
VUT,2013-01-01,pr,334.21
VUT,2013-02-01,pr,283.1
VUT,2013-03-01,pr,382.62
VUT,2013-04-01,pr,267.09
VUT,2013-05-01,pr,210.37
VUT,2013-06-01,pr,187.55
VUT,2013-07-01,pr,178.11
VUT,2013-08-01,pr,162.47
VUT,2013-09-01,pr,181.08
VUT,2013-10-01,pr,172.09
VUT,2013-11-01,pr,229.38
VUT,2013-12-01,pr,235.68
VUT,2014-01-01,pr,347.48
VUT,2014-02-01,pr,279.68
VUT,2014-03-01,pr,361.35
VUT,2014-04-01,pr,235.63
VUT,2014-05-01,pr,203.8
VUT,2014-06-01,pr,164.65
VUT,2014-07-01,pr,175.16
VUT,2014-08-01,pr,170.22
VUT,2014-09-01,pr,189.41
VUT,2014-10-01,pr,175.9
VUT,2014-11-01,pr,223.23
VUT,2014-12-01,pr,238.9
VUT,2015-01-01,pr,335.37
VUT,2015-02-01,pr,294.85
VUT,2015-03-01,pr,378.3
VUT,2015-04-01,pr,250.68
VUT,2015-05-01,pr,209.69
VUT,2015-06-01,pr,177.67
VUT,2015-07-01,pr,182.99
VUT,2015-08-01,pr,172.65
VUT,2015-09-01,pr,185.85
VUT,2015-10-01,pr,170.47
VUT,2015-11-01,pr,227.34
VUT,2015-12-01,pr,240.33
VUT,2016-01-01,pr,335.29
VUT,2016-02-01,pr,294.87
VUT,2016-03-01,pr,379.19
VUT,2016-04-01,pr,250.48
VUT,2016-05-01,pr,210.16
VUT,2016-06-01,pr,177.8
VUT,2016-07-01,pr,182.83
VUT,2016-08-01,pr,172.91
VUT,2016-09-01,pr,185.77
VUT,2016-10-01,pr,170.44
VUT,2016-11-01,pr,228.16
VUT,2016-12-01,pr,240.19
VUT,2017-01-01,pr,335.36
VUT,2017-02-01,pr,294.78
VUT,2017-03-01,pr,378.22
VUT,2017-04-01,pr,251.12
VUT,2017-05-01,pr,209.69
VUT,2017-06-01,pr,177.59
VUT,2017-07-01,pr,182.87
VUT,2017-08-01,pr,172.53
VUT,2017-09-01,pr,185.76
VUT,2017-10-01,pr,170.36
VUT,2017-11-01,pr,227.26
VUT,2017-12-01,pr,240.24
VUT,2018-01-01,pr,335.29
VUT,2018-02-01,pr,294.39
VUT,2018-03-01,pr,379.83
VUT,2018-04-01,pr,250.56
VUT,2018-05-01,pr,209.86
VUT,2018-06-01,pr,177.67
VUT,2018-07-01,pr,183.0
VUT,2018-08-01,pr,172.83
VUT,2018-09-01,pr,185.9
VUT,2018-10-01,pr,170.43
VUT,2018-11-01,pr,227.51
VUT,2018-12-01,pr,240.48
VUT,2019-01-01,pr,335.18
VUT,2019-02-01,pr,294.62
VUT,2019-03-01,pr,378.22
VUT,2019-04-01,pr,251.24
VUT,2019-05-01,pr,209.66
VUT,2019-06-01,pr,177.62
VUT,2019-07-01,pr,182.94
VUT,2019-08-01,pr,172.66
VUT,2019-09-01,pr,185.87
VUT,2019-10-01,pr,170.35
VUT,2019-11-01,pr,227.26
VUT,2019-12-01,pr,240.35
VUT,2020-01-01,pr,335.37
VUT,2020-02-01,pr,294.46
VUT,2020-03-01,pr,378.4
VUT,2020-04-01,pr,250.76
VUT,2020-05-01,pr,209.76
VUT,2020-06-01,pr,177.56
VUT,2020-07-01,pr,182.87
VUT,2020-08-01,pr,172.62
VUT,2020-09-01,pr,186.05
VUT,2020-10-01,pr,170.5
VUT,2020-11-01,pr,227.93
VUT,2020-12-01,pr,240.56
VUT,2021-01-01,pr,336.26
VUT,2021-02-01,pr,295.1
VUT,2021-03-01,pr,378.15
VUT,2021-04-01,pr,251.4
VUT,2021-05-01,pr,210.18
VUT,2021-06-01,pr,177.61
VUT,2021-07-01,pr,182.85
VUT,2021-08-01,pr,172.52
VUT,2021-09-01,pr,185.93
VUT,2021-10-01,pr,170.94
VUT,2021-11-01,pr,227.57
VUT,2021-12-01,pr,240.76
VUT,2022-01-01,pr,336.98
VUT,2022-02-01,pr,295.17
VUT,2022-03-01,pr,378.51
VUT,2022-04-01,pr,250.98
VUT,2022-05-01,pr,209.58
VUT,2022-06-01,pr,177.62
VUT,2022-07-01,pr,183.38
VUT,2022-08-01,pr,173.45
VUT,2022-09-01,pr,186.37
VUT,2022-10-01,pr,170.71
VUT,2022-11-01,pr,227.5
VUT,2022-12-01,pr,241.48
VUT,2023-01-01,pr,335.58
