simulation,scenario,country,basis,loss_usd
7401,super_stress,PORTFOLIO,climate_increment,582246081.3205731
7402,super_stress,PORTFOLIO,climate_increment,566812703.2335382
7403,super_stress,PORTFOLIO,climate_increment,428734637.5662409
7404,super_stress,PORTFOLIO,climate_increment,811243163.3653287
7405,super_stress,PORTFOLIO,climate_increment,323065088.06477416
7406,super_stress,PORTFOLIO,climate_increment,781681545.9179243
7407,super_stress,PORTFOLIO,climate_increment,688293795.3057389
7408,super_stress,PORTFOLIO,climate_increment,353252493.171678
7409,super_stress,PORTFOLIO,climate_increment,592853412.6076968
7410,super_stress,PORTFOLIO,climate_increment,403409625.0991622
7411,super_stress,PORTFOLIO,climate_increment,427699085.82697237
7412,super_stress,PORTFOLIO,climate_increment,85799984.08379732
7413,super_stress,PORTFOLIO,climate_increment,284643798.7157473
7414,super_stress,PORTFOLIO,climate_increment,615163544.3083979
7415,super_stress,PORTFOLIO,climate_increment,71666550.22141929
7416,super_stress,PORTFOLIO,climate_increment,920169179.6238364
7417,super_stress,PORTFOLIO,climate_increment,726187993.8899341
7418,super_stress,PORTFOLIO,climate_increment,544818528.1440407
7419,super_stress,PORTFOLIO,climate_increment,491940523.8723503
7420,super_stress,PORTFOLIO,climate_increment,509366820.83470184
7421,super_stress,PORTFOLIO,climate_increment,622148065.9493183
7422,super_stress,PORTFOLIO,climate_increment,652717952.2065296
7423,super_stress,PORTFOLIO,climate_increment,495405873.4667178
7424,super_stress,PORTFOLIO,climate_increment,270541153.28414595
7425,super_stress,PORTFOLIO,climate_increment,72300653.71898544
7426,super_stress,PORTFOLIO,climate_increment,690257662.1726084
7427,super_stress,PORTFOLIO,climate_increment,610990322.3515357
7428,super_stress,PORTFOLIO,climate_increment,365310102.6456131
7429,super_stress,PORTFOLIO,climate_increment,378228844.13531804
7430,super_stress,PORTFOLIO,climate_increment,260123304.1201703
7431,super_stress,PORTFOLIO,climate_increment,600969506.0793066
7432,super_stress,PORTFOLIO,climate_increment,243838866.16043505
7433,super_stress,PORTFOLIO,climate_increment,271343201.06599677
7434,super_stress,PORTFOLIO,climate_increment,618437968.625292
7435,super_stress,PORTFOLIO,climate_increment,496656305.49972636
7436,super_stress,PORTFOLIO,climate_increment,676125035.385268
7437,super_stress,PORTFOLIO,climate_increment,1027598262.8217134
7438,super_stress,PORTFOLIO,climate_increment,220599288.40720153
7439,super_stress,PORTFOLIO,climate_increment,-195439131.3900647
7440,super_stress,PORTFOLIO,climate_increment,628338072.6595645
7441,super_stress,PORTFOLIO,climate_increment,761442834.9339328
7442,super_stress,PORTFOLIO,climate_increment,702696981.1305047
7443,super_stress,PORTFOLIO,climate_increment,247564678.7685883
7444,super_stress,PORTFOLIO,climate_increment,335984280.9353264
7445,super_stress,PORTFOLIO,climate_increment,244228621.34195074
7446,super_stress,PORTFOLIO,climate_increment,254432190.53151736
7447,super_stress,PORTFOLIO,climate_increment,730508422.8973081
7448,super_stress,PORTFOLIO,climate_increment,460500037.3018213
7449,super_stress,PORTFOLIO,climate_increment,754871721.1829191
7450,super_stress,PORTFOLIO,climate_increment,920041342.0131615
7451,super_stress,PORTFOLIO,climate_increment,539911419.0929728
7452,super_stress,PORTFOLIO,climate_increment,786472605.6379699
7453,super_stress,PORTFOLIO,climate_increment,104774904.47226942
7454,super_stress,PORTFOLIO,climate_increment,365999748.4944081
7455,super_stress,PORTFOLIO,climate_increment,295926964.33832663
7456,super_stress,PORTFOLIO,climate_increment,536329325.32361597
7457,super_stress,PORTFOLIO,climate_increment,386123624.67613375
7458,super_stress,PORTFOLIO,climate_increment,1168280910.8217707
7459,super_stress,PORTFOLIO,climate_increment,1201504095.915749
7460,super_stress,PORTFOLIO,climate_increment,494874091.7121271
7461,super_stress,PORTFOLIO,climate_increment,343655685.0994263
7462,super_stress,PORTFOLIO,climate_increment,694694690.4966246
7463,super_stress,PORTFOLIO,climate_increment,205560377.64873585
7464,super_stress,PORTFOLIO,climate_increment,727782393.5424589
7465,super_stress,PORTFOLIO,climate_increment,368970789.9573768
7466,super_stress,PORTFOLIO,climate_increment,463482101.7297762
7467,super_stress,PORTFOLIO,climate_increment,126064262.00277701
7468,super_stress,PORTFOLIO,climate_increment,727319291.0266372
7469,super_stress,PORTFOLIO,climate_increment,434188691.760639
7470,super_stress,PORTFOLIO,climate_increment,352475171.44623977
7471,super_stress,PORTFOLIO,climate_increment,126200424.7034763
7472,super_stress,PORTFOLIO,climate_increment,33373776.24701858
7473,super_stress,PORTFOLIO,climate_increment,103572990.20188795
7474,super_stress,PORTFOLIO,climate_increment,490514078.1793965
7475,super_stress,PORTFOLIO,climate_increment,62354435.392142944
7476,super_stress,PORTFOLIO,climate_increment,557553905.6005322
7477,super_stress,PORTFOLIO,climate_increment,409642583.13939345
7478,super_stress,PORTFOLIO,climate_increment,534558883.11285263
7479,super_stress,PORTFOLIO,climate_increment,453993041.5231335
7480,super_stress,PORTFOLIO,climate_increment,764814804.0395871
7481,super_stress,PORTFOLIO,climate_increment,488149347.24364215
7482,super_stress,PORTFOLIO,climate_increment,573747317.7196505
7483,super_stress,PORTFOLIO,climate_increment,486319093.32641697
7484,super_stress,PORTFOLIO,climate_increment,71622619.01773338
7485,super_stress,PORTFOLIO,climate_increment,621835590.1087561
7486,super_stress,PORTFOLIO,climate_increment,408039742.3351451
7487,super_stress,PORTFOLIO,climate_increment,289264892.8216845
7488,super_stress,PORTFOLIO,climate_increment,660692696.2874724
7489,super_stress,PORTFOLIO,climate_increment,731128401.5488957
7490,super_stress,PORTFOLIO,climate_increment,966713526.5969939
7491,super_stress,PORTFOLIO,climate_increment,698888401.1988132
7492,super_stress,PORTFOLIO,climate_increment,583252983.9151629
7493,super_stress,PORTFOLIO,climate_increment,531113074.28453577
7494,super_stress,PORTFOLIO,climate_increment,613670590.3355416
7495,super_stress,PORTFOLIO,climate_increment,574997562.1860038
7496,super_stress,PORTFOLIO,climate_increment,257207709.79927468
7497,super_stress,PORTFOLIO,climate_increment,657431927.1292288
7498,super_stress,PORTFOLIO,climate_increment,21141310.58308487
7499,super_stress,PORTFOLIO,climate_increment,777727374.8929995
7500,super_stress,PORTFOLIO,climate_increment,113634692.4228516
7501,super_stress,PORTFOLIO,climate_increment,710273680.5577555
7502,super_stress,PORTFOLIO,climate_increment,215839540.88058665
7503,super_stress,PORTFOLIO,climate_increment,724515933.7213073
7504,super_stress,PORTFOLIO,climate_increment,854284647.8576922
7505,super_stress,PORTFOLIO,climate_increment,214839818.66387823
7506,super_stress,PORTFOLIO,climate_increment,829657570.461302
7507,super_stress,PORTFOLIO,climate_increment,250643404.6203926
7508,super_stress,PORTFOLIO,climate_increment,403324905.885038
7509,super_stress,PORTFOLIO,climate_increment,407102883.6702974
7510,super_stress,PORTFOLIO,climate_increment,430200028.4470039
7511,super_stress,PORTFOLIO,climate_increment,1090528766.458304
7512,super_stress,PORTFOLIO,climate_increment,849211600.920809
7513,super_stress,PORTFOLIO,climate_increment,-2043814.4960202319
7514,super_stress,PORTFOLIO,climate_increment,878036607.7153085
7515,super_stress,PORTFOLIO,climate_increment,522387146.6455591
7516,super_stress,PORTFOLIO,climate_increment,462708945.5319127
7517,super_stress,PORTFOLIO,climate_increment,538573926.8561451
7518,super_stress,PORTFOLIO,climate_increment,225475806.23623055
7519,super_stress,PORTFOLIO,climate_increment,552912788.1219032
7520,super_stress,PORTFOLIO,climate_increment,317623937.2515071
7521,super_stress,PORTFOLIO,climate_increment,129869001.14874153
7522,super_stress,PORTFOLIO,climate_increment,999661874.3757278
7523,super_stress,PORTFOLIO,climate_increment,378504221.28099936
7524,super_stress,PORTFOLIO,climate_increment,-59120868.13123946
7525,super_stress,PORTFOLIO,climate_increment,914201959.5866461
7526,super_stress,PORTFOLIO,climate_increment,516736854.7828999
7527,super_stress,PORTFOLIO,climate_increment,81806161.43314996
7528,super_stress,PORTFOLIO,climate_increment,393558071.04525304
7529,super_stress,PORTFOLIO,climate_increment,1188704604.5488122
7530,super_stress,PORTFOLIO,climate_increment,607113099.3055624
7531,super_stress,PORTFOLIO,climate_increment,420547929.98784095
7532,super_stress,PORTFOLIO,climate_increment,348269842.51809055
7533,super_stress,PORTFOLIO,climate_increment,419003097.912576
7534,super_stress,PORTFOLIO,climate_increment,-263078005.10214415
7535,super_stress,PORTFOLIO,climate_increment,374210178.6243485
7536,super_stress,PORTFOLIO,climate_increment,143369025.70929033
7537,super_stress,PORTFOLIO,climate_increment,1075487295.8769302
7538,super_stress,PORTFOLIO,climate_increment,480888617.2202069
7539,super_stress,PORTFOLIO,climate_increment,539147514.813348
7540,super_stress,PORTFOLIO,climate_increment,-106467778.94030091
7541,super_stress,PORTFOLIO,climate_increment,600743691.2689819
7542,super_stress,PORTFOLIO,climate_increment,690594844.8393503
7543,super_stress,PORTFOLIO,climate_increment,278779170.04555255
7544,super_stress,PORTFOLIO,climate_increment,452848186.8836581
7545,super_stress,PORTFOLIO,climate_increment,561671078.8820913
7546,super_stress,PORTFOLIO,climate_increment,757277313.9841183
7547,super_stress,PORTFOLIO,climate_increment,542238710.7306969
7548,super_stress,PORTFOLIO,climate_increment,170623033.21642458
7549,super_stress,PORTFOLIO,climate_increment,263203211.21174988
7550,super_stress,PORTFOLIO,climate_increment,723580855.6920269
7551,super_stress,PORTFOLIO,climate_increment,666480760.3641932
7552,super_stress,PORTFOLIO,climate_increment,430496451.29132265
7553,super_stress,PORTFOLIO,climate_increment,111452435.98714125
7554,super_stress,PORTFOLIO,climate_increment,-292554948.1034421
7555,super_stress,PORTFOLIO,climate_increment,741978882.7544469
7556,super_stress,PORTFOLIO,climate_increment,454540706.4061839
7557,super_stress,PORTFOLIO,climate_increment,405176121.28664577
7558,super_stress,PORTFOLIO,climate_increment,628408428.500297
7559,super_stress,PORTFOLIO,climate_increment,605724172.7581364
7560,super_stress,PORTFOLIO,climate_increment,600387822.809553
7561,super_stress,PORTFOLIO,climate_increment,613513489.7353195
7562,super_stress,PORTFOLIO,climate_increment,513530681.7700681
7563,super_stress,PORTFOLIO,climate_increment,378381175.1558717
7564,super_stress,PORTFOLIO,climate_increment,670783396.0619597
7565,super_stress,PORTFOLIO,climate_increment,596270757.7223103
7566,super_stress,PORTFOLIO,climate_increment,747690585.2160156
7567,super_stress,PORTFOLIO,climate_increment,439544116.0866557
7568,super_stress,PORTFOLIO,climate_increment,846191018.4525155
7569,super_stress,PORTFOLIO,climate_increment,102889834.08633523
7570,super_stress,PORTFOLIO,climate_increment,945218096.0577087
7571,super_stress,PORTFOLIO,climate_increment,443596748.9622149
7572,super_stress,PORTFOLIO,climate_increment,89093970.43088096
7573,super_stress,PORTFOLIO,climate_increment,154122598.93852782
7574,super_stress,PORTFOLIO,climate_increment,513058556.9678296
7575,super_stress,PORTFOLIO,climate_increment,500441849.9913683
7576,super_stress,PORTFOLIO,climate_increment,648750082.4752594
7577,super_stress,PORTFOLIO,climate_increment,656036477.9663879
7578,super_stress,PORTFOLIO,climate_increment,254531134.19570678
7579,super_stress,PORTFOLIO,climate_increment,673581175.8590833
7580,super_stress,PORTFOLIO,climate_increment,201964508.5442166
7581,super_stress,PORTFOLIO,climate_increment,925879698.2833531
7582,super_stress,PORTFOLIO,climate_increment,378268514.4987742
7583,super_stress,PORTFOLIO,climate_increment,627001767.2886606
7584,super_stress,PORTFOLIO,climate_increment,437634912.9753679
7585,super_stress,PORTFOLIO,climate_increment,295846263.89994085
7586,super_stress,PORTFOLIO,climate_increment,227705773.7838515
7587,super_stress,PORTFOLIO,climate_increment,739375571.2730154
7588,super_stress,PORTFOLIO,climate_increment,99010505.23790005
7589,super_stress,PORTFOLIO,climate_increment,264481745.97155344
7590,super_stress,PORTFOLIO,climate_increment,361412586.3912158
7591,super_stress,PORTFOLIO,climate_increment,485504703.2417684
7592,super_stress,PORTFOLIO,climate_increment,285298973.21845394
7593,super_stress,PORTFOLIO,climate_increment,504305101.1936038
7594,super_stress,PORTFOLIO,climate_increment,302524849.22949296
7595,super_stress,PORTFOLIO,climate_increment,709830633.4828697
7596,super_stress,PORTFOLIO,climate_increment,526411761.8838621
7597,super_stress,PORTFOLIO,climate_increment,457514034.8108191
7598,super_stress,PORTFOLIO,climate_increment,769115095.3811523
7599,super_stress,PORTFOLIO,climate_increment,350685886.1120486
7600,super_stress,PORTFOLIO,climate_increment,809180927.1906104
7601,super_stress,PORTFOLIO,climate_increment,538169578.1245857
7602,super_stress,PORTFOLIO,climate_increment,611968963.8817503
7603,super_stress,PORTFOLIO,climate_increment,-188972391.8703246
7604,super_stress,PORTFOLIO,climate_increment,15338571.186996892
7605,super_stress,PORTFOLIO,climate_increment,722439175.9059467
7606,super_stress,PORTFOLIO,climate_increment,969780838.2392483
7607,super_stress,PORTFOLIO,climate_increment,486489693.7993863
7608,super_stress,PORTFOLIO,climate_increment,364930912.7639989
7609,super_stress,PORTFOLIO,climate_increment,442671852.47781384
7610,super_stress,PORTFOLIO,climate_increment,913751448.6865885
7611,super_stress,PORTFOLIO,climate_increment,556337933.8645754
7612,super_stress,PORTFOLIO,climate_increment,792436479.5524993
7613,super_stress,PORTFOLIO,climate_increment,346871076.2174162
7614,super_stress,PORTFOLIO,climate_increment,1080225982.141541
7615,super_stress,PORTFOLIO,climate_increment,505147353.32247925
7616,super_stress,PORTFOLIO,climate_increment,223734972.83529517
7617,super_stress,PORTFOLIO,climate_increment,337576731.3320339
7618,super_stress,PORTFOLIO,climate_increment,415550882.630196
7619,super_stress,PORTFOLIO,climate_increment,859021421.35967
7620,super_stress,PORTFOLIO,climate_increment,751084155.8765025
7621,super_stress,PORTFOLIO,climate_increment,241439373.9280137
7622,super_stress,PORTFOLIO,climate_increment,584824218.0793247
7623,super_stress,PORTFOLIO,climate_increment,475117855.6781316
7624,super_stress,PORTFOLIO,climate_increment,357120262.1530072
7625,super_stress,PORTFOLIO,climate_increment,-66009619.42738688
7626,super_stress,PORTFOLIO,climate_increment,432880275.7631372
7627,super_stress,PORTFOLIO,climate_increment,731185908.3802094
7628,super_stress,PORTFOLIO,climate_increment,541370306.677113
7629,super_stress,PORTFOLIO,climate_increment,238403148.90767726
7630,super_stress,PORTFOLIO,climate_increment,1214291240.4357102
7631,super_stress,PORTFOLIO,climate_increment,338688662.09538084
7632,super_stress,PORTFOLIO,climate_increment,13288303.24791307
7633,super_stress,PORTFOLIO,climate_increment,-148773564.86905658
7634,super_stress,PORTFOLIO,climate_increment,299320246.07317585
7635,super_stress,PORTFOLIO,climate_increment,615079440.8459724
7636,super_stress,PORTFOLIO,climate_increment,678325435.1789006
7637,super_stress,PORTFOLIO,climate_increment,436715195.6013348
7638,super_stress,PORTFOLIO,climate_increment,382150949.8537084
7639,super_stress,PORTFOLIO,climate_increment,759132241.1652342
7640,super_stress,PORTFOLIO,climate_increment,206937663.3315701
7641,super_stress,PORTFOLIO,climate_increment,322548630.0516944
7642,super_stress,PORTFOLIO,climate_increment,460906843.4577697
7643,super_stress,PORTFOLIO,climate_increment,1145253497.4674125
7644,super_stress,PORTFOLIO,climate_increment,533130358.67868364
7645,super_stress,PORTFOLIO,climate_increment,426495512.9524081
7646,super_stress,PORTFOLIO,climate_increment,1016989397.6380882
7647,super_stress,PORTFOLIO,climate_increment,914591135.444893
7648,super_stress,PORTFOLIO,climate_increment,135418969.0010958
7649,super_stress,PORTFOLIO,climate_increment,398845333.84477884
7650,super_stress,PORTFOLIO,climate_increment,390450917.7387299
7651,super_stress,PORTFOLIO,climate_increment,373443319.7774604
7652,super_stress,PORTFOLIO,climate_increment,336649590.8359733
7653,super_stress,PORTFOLIO,climate_increment,453869767.6903624
7654,super_stress,PORTFOLIO,climate_increment,604325477.8095783
7655,super_stress,PORTFOLIO,climate_increment,721351528.0100485
7656,super_stress,PORTFOLIO,climate_increment,346616471.12612355
7657,super_stress,PORTFOLIO,climate_increment,231416993.26644978
7658,super_stress,PORTFOLIO,climate_increment,538243616.1527534
7659,super_stress,PORTFOLIO,climate_increment,462820548.85620403
7660,super_stress,PORTFOLIO,climate_increment,1011866689.1737282
7661,super_stress,PORTFOLIO,climate_increment,532158163.0799923
7662,super_stress,PORTFOLIO,climate_increment,541327076.631681
7663,super_stress,PORTFOLIO,climate_increment,694285202.0773909
7664,super_stress,PORTFOLIO,climate_increment,212372720.8683493
7665,super_stress,PORTFOLIO,climate_increment,727541077.9071699
7666,super_stress,PORTFOLIO,climate_increment,616288680.9038684
7667,super_stress,PORTFOLIO,climate_increment,323590720.47808474
7668,super_stress,PORTFOLIO,climate_increment,281931444.2445456
7669,super_stress,PORTFOLIO,climate_increment,633858163.8129547
7670,super_stress,PORTFOLIO,climate_increment,15679959.121852297
7671,super_stress,PORTFOLIO,climate_increment,872075820.3565658
7672,super_stress,PORTFOLIO,climate_increment,393371353.08587575
7673,super_stress,PORTFOLIO,climate_increment,-104497919.3414663
7674,super_stress,PORTFOLIO,climate_increment,147752784.8317929
7675,super_stress,PORTFOLIO,climate_increment,444685031.5506705
7676,super_stress,PORTFOLIO,climate_increment,565421690.3264434
7677,super_stress,PORTFOLIO,climate_increment,800613314.8760744
7678,super_stress,PORTFOLIO,climate_increment,551248174.1458836
7679,super_stress,PORTFOLIO,climate_increment,373663403.85649437
7680,super_stress,PORTFOLIO,climate_increment,23674743.821763176
7681,super_stress,PORTFOLIO,climate_increment,341463111.4978721
7682,super_stress,PORTFOLIO,climate_increment,769484889.842421
7683,super_stress,PORTFOLIO,climate_increment,604568823.9677258
7684,super_stress,PORTFOLIO,climate_increment,220797023.13513356
7685,super_stress,PORTFOLIO,climate_increment,2001530090.213767
7686,super_stress,PORTFOLIO,climate_increment,332184881.5895845
7687,super_stress,PORTFOLIO,climate_increment,258655500.839248
7688,super_stress,PORTFOLIO,climate_increment,912672357.5580636
7689,super_stress,PORTFOLIO,climate_increment,492274744.81191945
7690,super_stress,PORTFOLIO,climate_increment,370761050.2567534
7691,super_stress,PORTFOLIO,climate_increment,698063816.7943567
7692,super_stress,PORTFOLIO,climate_increment,507395758.9819435
7693,super_stress,PORTFOLIO,climate_increment,258342249.65972024
7694,super_stress,PORTFOLIO,climate_increment,398009294.82001245
7695,super_stress,PORTFOLIO,climate_increment,768616272.518477
7696,super_stress,PORTFOLIO,climate_increment,552108275.2593595
7697,super_stress,PORTFOLIO,climate_increment,231506747.19020146
7698,super_stress,PORTFOLIO,climate_increment,708922838.9560288
7699,super_stress,PORTFOLIO,climate_increment,-56601269.07623026
7700,super_stress,PORTFOLIO,climate_increment,181018107.3847151
7701,super_stress,PORTFOLIO,climate_increment,281101700.71780974
7702,super_stress,PORTFOLIO,climate_increment,593511426.034843
7703,super_stress,PORTFOLIO,climate_increment,1271378467.9937825
7704,super_stress,PORTFOLIO,climate_increment,165195487.7248899
7705,super_stress,PORTFOLIO,climate_increment,600785955.3769282
7706,super_stress,PORTFOLIO,climate_increment,841749326.13432
7707,super_stress,PORTFOLIO,climate_increment,830882973.51439
7708,super_stress,PORTFOLIO,climate_increment,862827761.6368526
7709,super_stress,PORTFOLIO,climate_increment,297357948.86497736
7710,super_stress,PORTFOLIO,climate_increment,380914829.04137945
7711,super_stress,PORTFOLIO,climate_increment,86132276.81435515
7712,super_stress,PORTFOLIO,climate_increment,315320811.55117404
7713,super_stress,PORTFOLIO,climate_increment,1102844310.7812352
7714,super_stress,PORTFOLIO,climate_increment,354517992.74011505
7715,super_stress,PORTFOLIO,climate_increment,94559521.27773422
7716,super_stress,PORTFOLIO,climate_increment,719736340.7812701
7717,super_stress,PORTFOLIO,climate_increment,426130768.47969556
7718,super_stress,PORTFOLIO,climate_increment,710327784.392565
7719,super_stress,PORTFOLIO,climate_increment,827094644.4320413
7720,super_stress,PORTFOLIO,climate_increment,705076762.912626
7721,super_stress,PORTFOLIO,climate_increment,195839140.4832575
7722,super_stress,PORTFOLIO,climate_increment,370485534.61935717
7723,super_stress,PORTFOLIO,climate_increment,3876372.3911752505
7724,super_stress,PORTFOLIO,climate_increment,788000626.1539619
7725,super_stress,PORTFOLIO,climate_increment,843130939.3812047
7726,super_stress,PORTFOLIO,climate_increment,500431667.60892564
7727,super_stress,PORTFOLIO,climate_increment,463762590.41096586
7728,super_stress,PORTFOLIO,climate_increment,77007275.79830004
7729,super_stress,PORTFOLIO,climate_increment,556791048.7657635
7730,super_stress,PORTFOLIO,climate_increment,143534708.26913974
7731,super_stress,PORTFOLIO,climate_increment,1508193022.0580318
7732,super_stress,PORTFOLIO,climate_increment,273009567.10552704
7733,super_stress,PORTFOLIO,climate_increment,293334500.28774935
7734,super_stress,PORTFOLIO,climate_increment,551360534.2709467
7735,super_stress,PORTFOLIO,climate_increment,459530595.94879836
7736,super_stress,PORTFOLIO,climate_increment,650538941.3456783
7737,super_stress,PORTFOLIO,climate_increment,300232641.0171461
7738,super_stress,PORTFOLIO,climate_increment,465989565.9090464
7739,super_stress,PORTFOLIO,climate_increment,311513890.0717351
7740,super_stress,PORTFOLIO,climate_increment,-204203605.8340738
7741,super_stress,PORTFOLIO,climate_increment,237166613.95078045
7742,super_stress,PORTFOLIO,climate_increment,282291960.4770683
7743,super_stress,PORTFOLIO,climate_increment,444892713.7180723
7744,super_stress,PORTFOLIO,climate_increment,39164063.26656967
7745,super_stress,PORTFOLIO,climate_increment,815933983.1492006
7746,super_stress,PORTFOLIO,climate_increment,24079828.325496975
7747,super_stress,PORTFOLIO,climate_increment,552802081.9176387
7748,super_stress,PORTFOLIO,climate_increment,1629163606.3473496
7749,super_stress,PORTFOLIO,climate_increment,686239998.6511877
7750,super_stress,PORTFOLIO,climate_increment,430271682.7815793
7751,super_stress,PORTFOLIO,climate_increment,599949434.6318811
7752,super_stress,PORTFOLIO,climate_increment,518601878.66787153
7753,super_stress,PORTFOLIO,climate_increment,311806797.0399706
7754,super_stress,PORTFOLIO,climate_increment,425884347.2928776
7755,super_stress,PORTFOLIO,climate_increment,378310645.7654182
7756,super_stress,PORTFOLIO,climate_increment,698647736.3338605
7757,super_stress,PORTFOLIO,climate_increment,519279837.49927485
7758,super_stress,PORTFOLIO,climate_increment,511915746.2740152
7759,super_stress,PORTFOLIO,climate_increment,691466584.5171527
7760,super_stress,PORTFOLIO,climate_increment,198118757.79814595
7761,super_stress,PORTFOLIO,climate_increment,634546107.167405
7762,super_stress,PORTFOLIO,climate_increment,128856832.68425854
7763,super_stress,PORTFOLIO,climate_increment,485328360.6799795
7764,super_stress,PORTFOLIO,climate_increment,238848693.86214665
7765,super_stress,PORTFOLIO,climate_increment,524947010.67314696
7766,super_stress,PORTFOLIO,climate_increment,13974211.607999237
7767,super_stress,PORTFOLIO,climate_increment,48474495.69839623
7768,super_stress,PORTFOLIO,climate_increment,115079608.87834808
7769,super_stress,PORTFOLIO,climate_increment,332346198.71265644
7770,super_stress,PORTFOLIO,climate_increment,415798515.5145436
7771,super_stress,PORTFOLIO,climate_increment,1031413455.0807694
7772,super_stress,PORTFOLIO,climate_increment,214242141.480302
7773,super_stress,PORTFOLIO,climate_increment,649344543.102991
7774,super_stress,PORTFOLIO,climate_increment,664431991.7069422
7775,super_stress,PORTFOLIO,climate_increment,578268565.5446725
7776,super_stress,PORTFOLIO,climate_increment,154178563.15637457
7777,super_stress,PORTFOLIO,climate_increment,527981609.69325995
7778,super_stress,PORTFOLIO,climate_increment,-129909334.76760344
7779,super_stress,PORTFOLIO,climate_increment,856477941.5758176
7780,super_stress,PORTFOLIO,climate_increment,788998712.8213975
7781,super_stress,PORTFOLIO,climate_increment,644853461.8499994
7782,super_stress,PORTFOLIO,climate_increment,193144462.36733738
7783,super_stress,PORTFOLIO,climate_increment,553074483.8872286
7784,super_stress,PORTFOLIO,climate_increment,339650075.19438493
7785,super_stress,PORTFOLIO,climate_increment,227065610.63846734
7786,super_stress,PORTFOLIO,climate_increment,244904267.00645667
7787,super_stress,PORTFOLIO,climate_increment,-45152582.69153835
7788,super_stress,PORTFOLIO,climate_increment,821864438.2435292
7789,super_stress,PORTFOLIO,climate_increment,1445462210.3453135
7790,super_stress,PORTFOLIO,climate_increment,-21831892.23591625
7791,super_stress,PORTFOLIO,climate_increment,542891088.0022262
7792,super_stress,PORTFOLIO,climate_increment,425759195.2234361
7793,super_stress,PORTFOLIO,climate_increment,814457274.6679313
7794,super_stress,PORTFOLIO,climate_increment,240097315.1200037
7795,super_stress,PORTFOLIO,climate_increment,989126247.2858446
7796,super_stress,PORTFOLIO,climate_increment,796626158.7545632
7797,super_stress,PORTFOLIO,climate_increment,226697688.58382046
7798,super_stress,PORTFOLIO,climate_increment,742227753.4413749
7799,super_stress,PORTFOLIO,climate_increment,161437103.70682508
7800,super_stress,PORTFOLIO,climate_increment,861620109.3467324
7801,super_stress,PORTFOLIO,climate_increment,494536345.88230985
7802,super_stress,PORTFOLIO,climate_increment,693724040.0051636
7803,super_stress,PORTFOLIO,climate_increment,752566924.0818058
7804,super_stress,PORTFOLIO,climate_increment,811685898.231161
7805,super_stress,PORTFOLIO,climate_increment,438325640.6368618
7806,super_stress,PORTFOLIO,climate_increment,729440596.1692203
7807,super_stress,PORTFOLIO,climate_increment,348837113.64376855
7808,super_stress,PORTFOLIO,climate_increment,626860547.9498951
7809,super_stress,PORTFOLIO,climate_increment,538028882.0969788
7810,super_stress,PORTFOLIO,climate_increment,400191135.58168316
7811,super_stress,PORTFOLIO,climate_increment,468114176.3437121
7812,super_stress,PORTFOLIO,climate_increment,444920297.2037941
7813,super_stress,PORTFOLIO,climate_increment,377024691.6490755
7814,super_stress,PORTFOLIO,climate_increment,1311852766.6929429
7815,super_stress,PORTFOLIO,climate_increment,538255831.431425
7816,super_stress,PORTFOLIO,climate_increment,271046497.78845274
7817,super_stress,PORTFOLIO,climate_increment,1031482052.5592303
7818,super_stress,PORTFOLIO,climate_increment,447902965.72486615
7819,super_stress,PORTFOLIO,climate_increment,306179464.0222483
7820,super_stress,PORTFOLIO,climate_increment,271459916.5203249
7821,super_stress,PORTFOLIO,climate_increment,494925057.2262339
7822,super_stress,PORTFOLIO,climate_increment,210941849.72886106
7823,super_stress,PORTFOLIO,climate_increment,113675216.30765334
7824,super_stress,PORTFOLIO,climate_increment,253359449.16052255
7825,super_stress,PORTFOLIO,climate_increment,737754910.1530074
7826,super_stress,PORTFOLIO,climate_increment,1013236398.7133116
7827,super_stress,PORTFOLIO,climate_increment,644461009.6916262
7828,super_stress,PORTFOLIO,climate_increment,740420417.2072515
7829,super_stress,PORTFOLIO,climate_increment,292438290.37544763
7830,super_stress,PORTFOLIO,climate_increment,314744235.73645777
7831,super_stress,PORTFOLIO,climate_increment,194975863.94668677
7832,super_stress,PORTFOLIO,climate_increment,-137793273.27309066
7833,super_stress,PORTFOLIO,climate_increment,882701386.5483838
7834,super_stress,PORTFOLIO,climate_increment,785691808.865473
7835,super_stress,PORTFOLIO,climate_increment,480443569.8752839
7836,super_stress,PORTFOLIO,climate_increment,424854064.96606433
7837,super_stress,PORTFOLIO,climate_increment,-150324688.72640514
7838,super_stress,PORTFOLIO,climate_increment,252224658.47140864
7839,super_stress,PORTFOLIO,climate_increment,287936585.03430194
7840,super_stress,PORTFOLIO,climate_increment,953080246.0636377
7841,super_stress,PORTFOLIO,climate_increment,530201225.0703987
7842,super_stress,PORTFOLIO,climate_increment,584383064.0998586
7843,super_stress,PORTFOLIO,climate_increment,649611234.4103391
7844,super_stress,PORTFOLIO,climate_increment,280048608.6360183
7845,super_stress,PORTFOLIO,climate_increment,257223197.09500915
7846,super_stress,PORTFOLIO,climate_increment,242822871.5785263
7847,super_stress,PORTFOLIO,climate_increment,332596083.6995981
7848,super_stress,PORTFOLIO,climate_increment,359657035.32229006
7849,super_stress,PORTFOLIO,climate_increment,472973119.75549024
7850,super_stress,PORTFOLIO,climate_increment,483382886.2140893
