commodity,year,price,n,growth,warm,cold,extreme,peak,warm_lag1,warm_lag2,phase
Cocoa,2016,2.8907616666666667,12,-0.08112350816854863,0.5,0.47500000000000003,0.07500000000000001,2.1,1.2750000000000001,0.15833333333333333,El Nino
Cocoa,2017,2.0294108333333334,12,-0.3537744988365077,0.0,0.4583333333333333,0.0,0.0,0.5,1.2750000000000001,Neutral/mixed
Cocoa,2018,2.2937683333333334,12,0.12245050447888528,0.2416666666666667,0.3333333333333333,0.0,0.8,0.0,0.5,Neutral/mixed
Cocoa,2019,2.3408216666666664,12,0.020305981812987817,0.30833333333333335,0.008333333333333333,0.0,0.7,0.2416666666666667,0.0,Neutral/mixed
Cocoa,2020,2.3698641666666664,12,0.012330632526125762,0.016666666666666666,0.7166666666666667,0.0,0.1,0.30833333333333335,0.2416666666666667,La Nina
Cocoa,2021,2.4265316666666665,12,0.023630300263049686,0.0,0.9666666666666667,0.0,-0.6,0.016666666666666666,0.30833333333333335,La Nina
Cocoa,2022,2.3929791666666667,12,-0.013923837184407484,0.0,1.0833333333333333,0.0,-0.9,0.0,0.016666666666666666,La Nina
Cocoa,2023,3.280666666666667,12,0.3155075508352412,0.5583333333333333,0.19999999999999998,0.0,1.4,0.0,0.0,El Nino
Cocoa,2024,7.329645833333333,12,0.8038805435385514,0.19166666666666668,0.43333333333333335,0.0,1.1,0.5583333333333333,0.0,Neutral/mixed
Coconut oil,1961,253.41666666666666,12,-0.2090359556809478,0.075,0.05000000000000001,0.0,0.3,0.15833333333333335,0.2916666666666667,Neutral/mixed
Coconut oil,1962,251.21666666666667,12,-0.008719257300935368,0.0,0.14166666666666666,0.0,0.0,0.075,0.15833333333333335,Neutral/mixed
Coconut oil,1963,286.3333333333333,12,0.13084085272771695,0.5583333333333333,0.03333333333333333,0.0,1.1,0.0,0.075,El Nino
Coconut oil,1964,296.47499999999997,12,0.034806264534712916,0.14166666666666666,0.425,0.0,1.0,0.5583333333333333,0.0,Neutral/mixed
Coconut oil,1965,350.1333333333334,12,0.1663511364696184,1.05,0.016666666666666666,0.125,2.0,0.14166666666666666,0.5583333333333333,El Nino
Coconut oil,1966,323.7083333333333,12,-0.07847112971800208,0.45,0.025000000000000005,0.0,1.5,1.05,0.14166666666666666,Neutral/mixed
Coconut oil,1967,326.35833333333335,12,0.008153055110096119,0.03333333333333333,0.11666666666666665,0.0,0.2,0.45,1.05,Neutral/mixed
Coconut oil,1968,399.26666666666665,12,0.20163357144968153,0.3499999999999999,0.09999999999999999,0.0,1.0,0.03333333333333333,0.45,Neutral/mixed
Coconut oil,1969,361.26666666666665,12,-0.1000131566983482,0.6083333333333333,0.0,0.0,1.1,0.3499999999999999,0.03333333333333333,El Nino
Coconut oil,1970,397.18333333333334,12,0.09478159643735928,0.09999999999999999,0.30833333333333335,0.0,0.5,0.6083333333333333,0.3499999999999999,Neutral/mixed
Coconut oil,1971,365.52666666666664,12,-0.08305873495651461,0.0,0.5166666666666667,0.0,-0.2,0.09999999999999999,0.6083333333333333,La Nina
Coconut oil,1972,234.06000000000003,12,-0.4457617431981289,1.0166666666666666,0.016666666666666666,0.10833333333333334,2.0,0.0,0.09999999999999999,El Nino
Coconut oil,1973,513.0,12,0.7846983524241491,0.3,0.9083333333333333,0.016666666666666663,1.7,1.0166666666666666,0.0,La Nina
Coconut oil,1974,997.5833333333334,12,0.6650598422926004,0.0,0.65,0.0,-0.2,0.3,1.0166666666666666,La Nina
Coconut oil,1975,393.5,12,-0.930254619605912,0.0,0.6666666666666666,0.0,-0.1,0.0,0.3,La Nina
Coconut oil,1976,418.5,12,0.06159582207207226,0.4666666666666666,0.16666666666666666,0.0,1.1,0.0,0.0,Neutral/mixed
Coconut oil,1977,578.1666666666666,12,0.3231852878121648,0.6833333333333332,0.0,0.0,1.1,0.4666666666666666,0.0,El Nino
Coconut oil,1978,683.2083333333334,12,0.16693766216022787,0.20833333333333334,0.13333333333333333,0.0,1.0,0.6833333333333332,0.4666666666666666,Neutral/mixed
